Target,Feature,Coefficient,t_stat,p_value,VIP,Significant (p<0.05),R_squared
C3,代码类型_AI,0.000872590757634,4.745375169621,2.721831746876901e-06,1.6031884750668866,True,0.094284403383741
C3,代码类型_Human,-0.000872590757634,-4.745375169621003,2.721831746876901e-06,1.6031884750668866,True,0.094284403383741
C3,项目分组_中型,-6.69466144863037e-05,-0.2435573156357666,0.8076737851050342,0.1860824433023144,False,0.094284403383741
C3,项目分组_中小型,0.0010587566942485,4.517709183257426,7.811811188807027e-06,0.4663985379598815,True,0.094284403383741
C3,项目分组_大型,-0.002036154158006,-6.601614057971135,1.0421996599063732e-10,0.5538999338721131,True,0.094284403383741
C3,项目分组_小型,-4.736973550012616e-05,-0.2170252389133651,0.8282773786685129,0.4100140192989062,False,0.094284403383741
C3,语言_java,0.0019967187254257,4.220388336997834,2.8978493848086373e-05,1.0938363062241003,True,0.094284403383741
C3,语言_js,0.0007626155479533,2.07637945003042,0.0383701687743303,0.6078568114793369,True,0.094284403383741
C3,语言_py,-0.0002144560207414,-0.5446704907435069,0.5862234854263895,1.2781065507869176,False,0.094284403383741
C3,语言_ts,-0.0016079611239842,-4.96847548758343,9.28709356307067e-07,2.4553862666426785,True,0.094284403383741
C3,代码×项目_AI×中型,0.0010247403623711,1.4235659422965132,0.1551971074869154,0.3178749212115095,False,0.094284403383741
C3,代码×项目_AI×中小型,0.000363975342097,0.6707100703571982,0.5027155548889417,0.5002363892997898,False,0.094284403383741
C3,代码×项目_AI×大型,-0.0015422763164129,-1.6837965670213653,0.0928463874568743,0.4583329749823586,False,0.094284403383741
C3,代码×项目_AI×小型,0.0008778040593924,1.416405549408845,0.1572807343107634,1.212842489756233,False,0.094284403383741
C3,代码×项目_Human×中型,-0.0013865873876926,-1.9353752262949488,0.0535088986312883,0.5020492375801789,False,0.094284403383741
C3,代码×项目_Human×中小型,0.0015945614292304,2.268954617367512,0.0236972583271171,0.8423709505410996,True,0.094284403383741
C3,代码×项目_Human×大型,-0.0021809135824672,-3.26306361764713,0.0011776763133826,0.5632360972212802,True,0.094284403383741
C3,代码×项目_Human×小型,-0.001123450331759,-1.7586072293870978,0.0792571805052064,1.092035094463346,False,0.094284403383741
C3,代码×语言_AI×java,0.0022807274900859,1.5291450944182996,0.126862115174255,0.8767285484313274,False,0.094284403383741
C3,代码×语言_AI×js,0.0038010701145262,3.2848780529669166,0.0010919720420692,1.1101097881670603,True,0.094284403383741
C3,代码×语言_AI×py,-0.001996773369604,-3.3789963542860018,0.0007844505465466,1.532410816514748,True,0.094284403383741
C3,代码×语言_AI×ts,0.0010192910984926,1.442601862942757,0.1497600374199468,1.1724198950968443,False,0.094284403383741
C3,代码×语言_Human×java,0.0014745212919934,1.3533207247864223,0.1765659258958054,0.807482760111016,False,0.094284403383741
C3,代码×语言_Human×js,-0.0027776400664846,-3.042499859715515,0.0024698156443621,0.5957031784910581,True,0.094284403383741
C3,代码×语言_Human×py,0.0026866161337056,4.525998801537848,7.523360824324143e-06,0.967543926408097,True,0.094284403383741
C3,代码×语言_Human×ts,-0.0037671168530571,-6.829284397771015,2.489342065814526e-11,2.160272486305726,True,0.094284403383741
C3,项目×语言_中型×java,0.0041109880385569,1.9457966322568845,0.0522402459424522,0.7175816237806747,False,0.094284403383741
C3,项目×语言_中型×js,-0.0058489126228077,-4.993890216133847,8.194899649982545e-07,0.4486920430861761,True,0.094284403383741
C3,项目×语言_中型×py,-0.0004085571942305,-0.4400009366733443,0.6601269417498989,0.3797203889025138,False,0.094284403383741
C3,项目×语言_中型×ts,0.0019953197464593,1.8619299093575337,0.0632005953742109,0.6812583890221937,False,0.094284403383741
C3,项目×语言_中小型×java,0.0030076080538618,1.4216585294781412,0.155750086914387,0.8100144721651719,False,0.094284403383741
